drug,targets,S1,S2,S3,S4,S5,S6,S7,S8
D00180,hsa4985,2,0.138736,0.134615,0.142857,3,0.0434867337798112,0.0391943609426001,0.0478236366886554
D00225,hsa4985,2,0.258772,0.184211,0.333333,1,0.207174818092918,0.207174818092918,0.207174818092918
D00227,hsa4985,2,0.1914715,0.152174,0.230769,3,0.115217206881717,0.10123648598292,0.129514389450006
D00232,hsa4985,2,0.164054,0.157895,0.170213,3,0.0863709912513609,0.0785059407084911,0.093298136245672
D00234,hsa4985,2,0.4356515,0.212766,0.658537,3,0.102576799248675,0.0983199140392703,0.109378666875641
D00235,hsa4985,2,0.188889,0.177778,0.2,2,0.134355810966623,0.116923638355316,0.15178798357793
D00241,hsa4985,2,0.1759905,0.121212,0.230769,1,0.0129602680197643,0.0129602680197643,0.0129602680197643
D00255,hsa4985,2,0.284541,0.177778,0.391304,8,0.12518073075614,0.0980947675137973,0.15178798357793
D00270,hsa4985,2,0.2820945,0.189189,0.375,7,0.108792449810315,0.0932154035972449,0.127086487753593
D00274,hsa4985,2,0.3423915,0.25,0.434783,3,0.110178230029864,0.0873088967999197,0.149927657044
D00281,hsa4985,2,0.2166665,0.2,0.233333,6,0.118605470820855,0.0980947675137973,0.140708220700961
D00283,hsa4985,2,0.351389,0.277778,0.425,25,0.111697039018525,0.0873088967999197,0.149927657044
D00295,hsa4985,2,0.1099035,0.108696,0.111111,1,0.168037606268959,0.168037606268959,0.168037606268959
D00300,hsa4985,2,0.2458335,0.166667,0.325,3,0.102576799248675,0.0983199140392703,0.109378666875641
D00301,hsa4985,2,0.2785715,0.2,0.357143,1,0.579053728269355,0.579053728269355,0.579053728269355
D00306,hsa4985,2,0.245272,0.212766,0.277778,1,0.0779583973773269,0.0779583973773269,0.0779583973773269
D00318,hsa4985,2,0.0885205,0.075,0.102041,3,0.125816029991905,0.100031816831115,0.168037606268959
D00332,hsa4985,2,0.139516,0.129032,0.15,2,0.104499724776751,0.10123648598292,0.107762963570582
D00336,hsa4985,2,0.3058955,0.244444,0.367347,1,0.0545882738422308,0.0545882738422308,0.0545882738422308
D00356,hsa4985,2,0.190909,0.181818,0.2,1,0.0591479494653466,0.0591479494653466,0.0591479494653466
D00364,hsa4985,2,0.3342075,0.282051,0.386364,1,0.0983199140392703,0.0983199140392703,0.0983199140392703
D00371,hsa4985,2,0.19386,0.146341,0.241379,1,0.148068906738631,0.148068906738631,0.148068906738631
D00380,hsa4985,2,0.1740955,0.138889,0.209302,1,0.207174818092918,0.207174818092918,0.207174818092918
D00394,hsa4985,2,0.259271,0.216216,0.302326,1,0.207174818092918,0.207174818092918,0.207174818092918
D00397,hsa4985,2,0.2337095,0.157895,0.309524,3,0.0906628346232213,0.0873088967999197,0.093298136245672
D00400,hsa4985,2,0.2199755,0.145833,0.294118,1,0.216096567241741,0.216096567241741,0.216096567241741
D00410,hsa4985,2,0.181259,0.176471,0.186047,1,0.207174818092918,0.207174818092918,0.207174818092918
D00411,hsa4985,2,0.298218,0.207547,0.388889,4,0.17164678948123,0.161124573125735,0.186947601130484
D00415,hsa4985,2,0.2396825,0.222222,0.257143,2,0.131188779955042,0.128235609254541,0.134141950655543
D00419,hsa4985,2,0.135941,0.109091,0.162791,2,0.0520691133952559,0.0391943609426001,0.0649438658479117
D00422,hsa4985,2,0.140172,0.122449,0.157895,1,0.168037606268959,0.168037606268959,0.168037606268959
D00426,hsa4985,2,0.3291665,0.325,0.333333,4,0.125502708676797,0.115944631741568,0.140708220700961
D00432,hsa4985,2,0.2386015,0.191489,0.285714,3,0.136507303999706,0.116923638355316,0.15178798357793
D00437,hsa4985,2,0.1280325,0.113208,0.142857,9,0.134291184904671,0.0980947675137973,0.207174818092918
D00440,hsa4985,2,0.1141025,0.1,0.128205,1,0.168037606268959,0.168037606268959,0.168037606268959
D00442,hsa4985,2,0.235648,0.175,0.296296,2,0.340345110739746,0.328194286672976,0.352495934806516
D00443,hsa4985,2,0.17725,0.086207,0.268293,1,0.216096567241741,0.216096567241741,0.216096567241741
D00451,hsa4985,2,0.1841785,0.173913,0.194444,11,0.113779062391707,0.0890276808132263,0.149927657044
D00454,hsa4985,2,0.342857,0.285714,0.4,22,0.109766975352079,0.0785059407084911,0.15178798357793
D00465,hsa4985,2,0.253205,0.25,0.25641,2,0.0903035165227958,0.0873088967999197,0.093298136245672
D00480,hsa4985,2,0.2184825,0.157895,0.27907,1,0.0983199140392703,0.0983199140392703,0.0983199140392703
D00483,hsa4985,2,0.2421925,0.228571,0.255814,3,0.136507303999706,0.116923638355316,0.15178798357793
D00493,hsa4985,2,0.3879895,0.263158,0.512821,6,0.109001555271183,0.0932154035972449,0.127086487753593
D00494,hsa4985,2,0.223938,0.162162,0.285714,11,0.100385456234616,0.0785059407084911,0.140708220700961
D00498,hsa4985,2,0.285326,0.195652,0.375,1,0.579053728269355,0.579053728269355,0.579053728269355
D00499,hsa4985,2,0.117008,0.086957,0.147059,1,0.153599220253916,0.153599220253916,0.153599220253916
D00503,hsa4985,2,0.3689025,0.25,0.487805,4,0.114382120234359,0.0932154035972449,0.140708220700961
D00509,hsa4985,2,0.250798,0.225,0.276596,6,0.118605470820855,0.0980947675137973,0.140708220700961
D00513,hsa4985,2,0.212121,0.181818,0.242424,19,0.118579764860942,0.0890276808132263,0.15178798357793
D00514,hsa4985,2,0.20625,0.1875,0.225,1,0.107762963570582,0.107762963570582,0.107762963570582
D00520,hsa4985,2,0.255102,0.142857,0.367347,1,0.0983199140392703,0.0983199140392703,0.0983199140392703
D00521,hsa4985,2,0.419347,0.234043,0.604651,1,0.0983199140392703,0.0983199140392703,0.0983199140392703
D00522,hsa4985,2,0.2414285,0.142857,0.34,1,0.216096567241741,0.216096567241741,0.216096567241741
D00523,hsa4985,2,0.3271275,0.25,0.404255,1,0.216096567241741,0.216096567241741,0.216096567241741
D00524,hsa4985,2,0.0669645,0.0625,0.071429,3,0.111402084433169,0.0873088967999197,0.153599220253916
D00525,hsa4985,2,0.1635175,0.139535,0.1875,1,0.0873088967999197,0.0873088967999197,0.0873088967999197
D00528,hsa4985,2,0.188095,0.142857,0.233333,14,0.157129261414791,0.0873969717447202,0.209639636213234
D00540,hsa4985,2,0.275595,0.208333,0.342857,2,0.0903035165227958,0.0873088967999197,0.093298136245672
D00542,hsa4985,2,0.0394735,0,0.078947,1,0.207174818092918,0.207174818092918,0.207174818092918
D00559,hsa4985,2,0.1953785,0.176471,0.214286,1,0.0965183688856383,0.0965183688856383,0.0965183688856383
D00563,hsa4985,2,0.3100515,0.30303,0.317073,4,0.112292702117895,0.0980947675137973,0.127368445645632
D00574,hsa4985,2,0.2671125,0.243902,0.290323,1,0.207174818092918,0.207174818092918,0.207174818092918
D00598,hsa4985,2,0.2411865,0.23913,0.243243,2,0.134355810966623,0.116923638355316,0.15178798357793
D00601,hsa4985,2,0.166433,0.126984,0.205882,2,0.134355810966623,0.116923638355316,0.15178798357793
D00604,hsa4985,2,0.225403,0.225,0.225806,4,0.111392001962413,0.0980947675137973,0.120001385890138
D00606,hsa4985,2,0.154925,0.147059,0.162791,3,0.108522207319837,0.0980947675137973,0.119708890875133
D00607,hsa4985,2,0.127619,0.095238,0.16,6,0.118605470820855,0.0980947675137973,0.140708220700961
D00609,hsa4985,2,0.320213,0.3,0.340426,6,0.118605470820855,0.0980947675137973,0.140708220700961
D00613,hsa4985,2,0.266503,0.25641,0.276596,5,0.115115527064578,0.0980947675137973,0.127086487753593
D00627,hsa4985,2,0.215422,0.127273,0.303571,1,0.216096567241741,0.216096567241741,0.216096567241741
D00632,hsa4985,2,0.252534,0.179487,0.325581,2,0.134355810966623,0.116923638355316,0.15178798357793
D00635,hsa4985,2,0.1716345,0.131148,0.212121,2,0.134355810966623,0.116923638355316,0.15178798357793
D00645,hsa4985,2,0.217615,0.146341,0.288889,2,0.134355810966623,0.116923638355316,0.15178798357793
D00646,hsa4985,2,0.2319445,0.175,0.288889,2,0.0903035165227958,0.0873088967999197,0.093298136245672
D00665,hsa4985,2,0.217118,0.136364,0.297872,1,0.0983199140392703,0.0983199140392703,0.0983199140392703
D00666,hsa4985,2,0.2845805,0.222222,0.346939,1,0.0983199140392703,0.0983199140392703,0.0983199140392703
D00673,hsa4985,2,0.1483515,0.142857,0.153846,1,0.168037606268959,0.168037606268959,0.168037606268959
D00674,hsa4985,2,0.3271965,0.305556,0.348837,1,0.110973346786324,0.110973346786324,0.110973346786324
D00675,hsa4985,2,0.220635,0.155556,0.285714,2,0.131188779955042,0.128235609254541,0.134141950655543
D00676,hsa4985,2,0.164451,0.159091,0.169811,3,0.124450302232136,0.110973346786324,0.134141950655543
D00682,hsa4985,2,0.098506,0.079365,0.117647,1,0.0434422037081781,0.0434422037081781,0.0434422037081781
D00683,hsa4985,2,0.1824075,0.148148,0.216667,1,0.15178798357793,0.15178798357793,0.15178798357793
D00684,hsa4985,2,0.2033845,0.148148,0.258621,1,0.15178798357793,0.15178798357793,0.15178798357793
D00687,hsa4985,2,0.2193505,0.116667,0.322034,1,0.15178798357793,0.15178798357793,0.15178798357793
D00688,hsa4985,2,0.147222,0.111111,0.183333,1,0.15178798357793,0.15178798357793,0.15178798357793
D00715,hsa4985,2,0.2697995,0.234043,0.305556,1,0.0873088967999197,0.0873088967999197,0.0873088967999197
D00726,hsa4985,2,0.17169,0.148936,0.194444,15,0.1121474383897,0.0873088967999197,0.153599220253916
D00760,hsa4985,2,0.1866925,0.151163,0.222222,1,0.093298136245672,0.093298136245672,0.093298136245672
D00765,hsa4985,2,0.1608735,0.106061,0.215686,1,0.093298136245672,0.093298136245672,0.093298136245672
D00769,hsa4985,2,0.222561,0.195122,0.25,1,0.154671625302894,0.154671625302894,0.154671625302894
D00775,hsa4985,2,0.191311,0.1875,0.195122,8,0.0156171258038216,0.0138158892308088,0.0188278287184294
D00779,hsa4985,2,0.2904765,0.266667,0.314286,2,0.0903035165227958,0.0873088967999197,0.093298136245672
D00780,hsa4985,2,0.2483955,0.205882,0.290909,1,0.0932154035972449,0.0932154035972449,0.0932154035972449
D00790,hsa4985,2,0.265326,0.189189,0.341463,2,0.110150945675419,0.0932154035972449,0.127086487753593
D00837,hsa4985,2,0.2750625,0.192982,0.357143,2,0.567377869735972,0.555702011202589,0.579053728269355
D00838,hsa4985,2,0.3115475,0.209302,0.413793,2,0.567377869735972,0.555702011202589,0.579053728269355
D00845,hsa4985,2,0.255578,0.235294,0.275862,1,0.579053728269355,0.579053728269355,0.579053728269355
D00954,hsa4985,2,0.2159665,0.117647,0.314286,1,0.140708220700961,0.140708220700961,0.140708220700961
D00965,hsa4985,2,0.2207445,0.191489,0.25,1,0.140708220700961,0.140708220700961,0.140708220700961
D00987,hsa4985,2,0.231313,0.218182,0.244444,1,0.0932154035972449,0.0932154035972449,0.0932154035972449
D00996,hsa4985,2,0.2166665,0.2,0.233333,9,0.124572748547139,0.0980947675137973,0.15178798357793
D01020,hsa4985,2,0.2313955,0.162791,0.3,3,0.128688734321873,0.120001385890138,0.140708220700961
D01022,hsa4985,2,0.2193095,0.173913,0.264706,6,0.118605470820855,0.0980947675137973,0.140708220700961
D01024,hsa4985,2,0.233766,0.181818,0.285714,3,0.128688734321873,0.120001385890138,0.140708220700961
D01051,hsa4985,2,0.3841465,0.268293,0.5,6,0.119459005346579,0.0937236620047472,0.140708220700961
D01071,hsa4985,2,0.1486135,0.085106,0.212121,1,0.207174818092918,0.207174818092918,0.207174818092918
D01103,hsa4985,2,0.26934,0.232558,0.306122,1,0.0873088967999197,0.0873088967999197,0.0873088967999197
D01118,hsa4985,2,0.2377905,0.15,0.325581,1,0.0873088967999197,0.0873088967999197,0.0873088967999197
D01126,hsa4985,2,0.059524,0,0.119048,1,0.0160937165587726,0.0160937165587726,0.0160937165587726
D01164,hsa4985,2,0.358152,0.325,0.391304,6,0.104894543911145,0.0932154035972449,0.127368445645632
D01227,hsa4985,2,0.2106585,0.145455,0.275862,2,0.140062393183913,0.1359995755751,0.144125210792725
D01236,hsa4985,2,0.300592,0.169811,0.431373,2,0.141659649773098,0.133656554033459,0.149662745512736
D01242,hsa4985,2,0.223846,0.14,0.307692,1,0.0983199140392703,0.0983199140392703,0.0983199140392703
D01269,hsa4985,2,0.3070215,0.234043,0.38,1,0.0873088967999197,0.0873088967999197,0.0873088967999197
D01295,hsa4985,2,0.3680235,0.186047,0.55,5,0.107612939977106,0.0932154035972449,0.127086487753593
D01297,hsa4985,2,0.3420455,0.275,0.409091,1,0.0873088967999197,0.0873088967999197,0.0873088967999197
D01324,hsa4985,2,0.334011,0.277778,0.390244,1,0.0983199140392703,0.0983199140392703,0.0983199140392703
D01332,hsa4985,2,0.2994025,0.292683,0.306122,1,0.0983199140392703,0.0983199140392703,0.0983199140392703
D01346,hsa4985,2,0.1920835,0.104167,0.28,1,0.0149133729950915,0.0149133729950915,0.0149133729950915
D01352,hsa4985,2,0.0982,0.098039,0.098361,2,0.053485793077001,0.0478236366886554,0.0591479494653466
D01358,hsa4985,2,0.334559,0.294118,0.375,4,0.125502708676797,0.115944631741568,0.140708220700961
D01386,hsa4985,2,0.1875,0.175,0.2,1,0.15178798357793,0.15178798357793,0.15178798357793
D01390,hsa4985,2,0.2242705,0.190476,0.258065,3,0.136507303999706,0.116923638355316,0.15178798357793
D01441,hsa4985,2,0.3055555,0.203704,0.407407,1,0.0796425989837659,0.0796425989837659,0.0796425989837659
D01454,hsa4985,2,0.2199195,0.204545,0.235294,3,0.136507303999706,0.116923638355316,0.15178798357793
D01462,hsa4985,2,0.2204365,0.196429,0.244444,1,0.0932154035972449,0.0932154035972449,0.0932154035972449
D01603,hsa4985,2,0.1477195,0.12,0.175439,6,0.118605470820855,0.0980947675137973,0.140708220700961
D01652,hsa4985,2,0.277907,0.255814,0.3,1,0.143264726691891,0.143264726691891,0.143264726691891
D01692,hsa4985,2,0.2490475,0.238095,0.26,1,0.140708220700961,0.140708220700961,0.140708220700961
D01699,hsa4985,2,0.3085105,0.191489,0.425532,1,0.0785059407084911,0.0785059407084911,0.0785059407084911
D01712,hsa4985,2,0.1681585,0.130435,0.205882,2,0.115375437716463,0.10123648598292,0.129514389450006
D01713,hsa4985,2,0.2557585,0.194444,0.317073,8,0.121778260762474,0.0980947675137973,0.168037606268959
D01717,hsa4985,2,0.3130045,0.27907,0.346939,2,0.100801781813206,0.0983199140392703,0.103283649587142
D01745,hsa4985,2,0.436792,0.232558,0.641026,1,0.0932154035972449,0.0932154035972449,0.0932154035972449
D01782,hsa4985,2,0.317763,0.210526,0.425,1,0.0983199140392703,0.0983199140392703,0.0983199140392703
D01828,hsa4985,2,0.2444715,0.216216,0.272727,1,0.186947601130484,0.186947601130484,0.186947601130484
D01871,hsa4985,2,0.325611,0.27027,0.380952,5,0.0893282729589958,0.0785059407084911,0.0961469202168242
D01891,hsa4985,2,0.2248165,0.211538,0.238095,1,0.0649438658479117,0.0649438658479117,0.0649438658479117
D01925,hsa4985,2,0.1862815,0.155172,0.217391,1,0.1672140877735,0.1672140877735,0.1672140877735
D01964,hsa4985,2,0.198994,0.189655,0.208333,1,0.0591479494653466,0.0591479494653466,0.0591479494653466
D01965,hsa4985,2,0.255298,0.183673,0.326923,3,0.128688734321873,0.120001385890138,0.140708220700961
D01973,hsa4985,2,0.31084,0.243902,0.377778,7,0.11235527649656,0.0937236620047472,0.134141950655543
D01994,hsa4985,2,0.237559,0.196429,0.278689,1,0.149927657044,0.149927657044,0.149927657044
D02007,hsa4985,2,0.1848255,0.145161,0.22449,1,0.1672140877735,0.1672140877735,0.1672140877735
D02066,hsa4985,2,0.188992,0.153846,0.224138,3,0.136507303999706,0.116923638355316,0.15178798357793
D02070,hsa4985,2,0.265079,0.244444,0.285714,5,0.0893282729589958,0.0785059407084911,0.0961469202168242
D02076,hsa4985,2,0.207795,0.196078,0.219512,3,0.108522207319837,0.0980947675137973,0.119708890875133
D02082,hsa4985,2,0.1965815,0.115385,0.277778,1,0.216096567241741,0.216096567241741,0.216096567241741
D02147,hsa4985,2,0.2180235,0.186047,0.25,1,0.15178798357793,0.15178798357793,0.15178798357793
D02149,hsa4985,2,0.1597435,0.14,0.179487,9,0.124572748547139,0.0980947675137973,0.15178798357793
D02150,hsa4985,2,0.2242705,0.190476,0.258065,3,0.136507303999706,0.116923638355316,0.15178798357793
D02234,hsa4985,2,0.280328,0.2,0.360656,3,0.128688734321873,0.120001385890138,0.140708220700961
D02237,hsa4985,2,0.1183335,0.116667,0.12,6,0.118605470820855,0.0980947675137973,0.140708220700961
D02250,hsa4985,2,0.214377,0.159091,0.269663,3,0.319030516687426,0.304172967008559,0.328194286672976
D02278,hsa4985,2,0.0593435,0.027778,0.090909,1,0.0160937165587726,0.0160937165587726,0.0160937165587726
D02279,hsa4985,2,0.0625,0,0.125,1,0.0160937165587726,0.0160937165587726,0.0160937165587726
D02327,hsa4985,2,0.1866665,0.133333,0.24,2,0.092814405419595,0.0873088967999197,0.0983199140392703
D02338,hsa4985,2,0.182564,0.16,0.205128,3,0.136507303999706,0.116923638355316,0.15178798357793
D02340,hsa4985,2,0.351389,0.277778,0.425,3,0.10189280140815,0.0932154035972449,0.115944631741568
D02342,hsa4985,2,0.171376,0.163265,0.179487,2,0.134355810966623,0.116923638355316,0.15178798357793
D02349,hsa4985,2,0.1673075,0.134615,0.2,1,0.107762963570582,0.107762963570582,0.107762963570582
D02354,hsa4985,2,0.367216,0.282051,0.452381,11,0.100450639671635,0.0785059407084911,0.127368445645632
D02356,hsa4985,2,0.203704,0.166667,0.240741,7,0.110361566727941,0.0873088967999197,0.140708220700961
D02357,hsa4985,2,0.274407,0.22449,0.324324,1,0.115944631741568,0.115944631741568,0.115944631741568
D02358,hsa4985,2,0.188889,0.177778,0.2,1,0.116923638355316,0.116923638355316,0.116923638355316
D02359,hsa4985,2,0.249679,0.157895,0.341463,1,0.15178798357793,0.15178798357793,0.15178798357793
D02361,hsa4985,2,0.2319445,0.175,0.288889,14,0.106501659953828,0.0785059407084911,0.140708220700961
D02374,hsa4985,2,0.168108,0.12,0.216216,3,0.136507303999706,0.116923638355316,0.15178798357793
D02566,hsa4985,2,0.298611,0.222222,0.375,4,0.112109654611747,0.0983199140392703,0.140708220700961
D02578,hsa4985,2,0.225863,0.209302,0.242424,2,0.150252264115115,0.127368445645632,0.173136082584598
D02588,hsa4985,2,0.2068565,0.169811,0.243902,1,0.1672140877735,0.1672140877735,0.1672140877735
D02614,hsa4985,2,0.284412,0.243243,0.325581,1,0.116923638355316,0.116923638355316,0.116923638355316
D02671,hsa4985,2,0.3424115,0.289474,0.395349,5,0.111137883517566,0.0932154035972449,0.127086487753593
D02721,hsa4985,2,0.138889,0.111111,0.166667,2,0.0456329201984167,0.0434422037081781,0.0478236366886554
D02725,hsa4985,2,0.211111,0.2,0.222222,2,0.0541930347780449,0.0434422037081781,0.0649438658479117
D02826,hsa4985,2,0.261655,0.205128,0.318182,2,0.131188779955042,0.128235609254541,0.134141950655543
D02884,hsa4985,2,0.193734,0.152174,0.235294,2,0.115375437716463,0.10123648598292,0.129514389450006
D02910,hsa4985,2,0.2369565,0.173913,0.3,2,0.128815929528139,0.116923638355316,0.140708220700961
D03165,hsa4985,2,0.271111,0.222222,0.32,1,0.0932154035972449,0.0932154035972449,0.0932154035972449
D03187,hsa4985,2,0.1815475,0.125,0.238095,1,0.0391943609426001,0.0391943609426001,0.0391943609426001
D03210,hsa4985,2,0.3143815,0.282609,0.346154,1,0.198132438449449,0.198132438449449,0.198132438449449
D03274,hsa4985,2,0.262753,0.148148,0.377358,3,0.108522207319837,0.0980947675137973,0.119708890875133
D03365,hsa4985,2,0.2147435,0.179487,0.25,1,0.153599220253916,0.153599220253916,0.153599220253916
D03415,hsa4985,2,0.1563895,0.105882,0.206897,3,0.136507303999706,0.116923638355316,0.15178798357793
D03442,hsa4985,2,0.1725275,0.114286,0.230769,2,0.135395779089628,0.129168796928466,0.14162276125079
D03490,hsa4985,2,0.2354425,0.234043,0.236842,2,0.134355810966623,0.116923638355316,0.15178798357793
D03503,hsa4985,2,0.1192715,0.108108,0.130435,1,0.168037606268959,0.168037606268959,0.168037606268959
D03621,hsa4985,2,0.3428795,0.264706,0.421053,4,0.0893582219483383,0.0785059407084911,0.0983199140392703
D03642,hsa4985,2,0.2104095,0.095238,0.325581,1,0.0545882738422308,0.0545882738422308,0.0545882738422308
D03654,hsa4985,2,0.2999535,0.195652,0.404255,1,0.0785059407084911,0.0785059407084911,0.0785059407084911
